13101,"100  ","1006108","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(8ｶｲ)","東京都","千代田区","永田町山王パークタワー（８階）",0,0,0,0,0,0
13101,"100  ","1006109","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(9ｶｲ)","東京都","千代田区","永田町山王パークタワー（９階）",0,0,0,0,0,0
13101,"100  ","1006110","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(10ｶｲ)","東京都","千代田区","永田町山王パークタワー（１０階）",0,0,0,0,0,0
13101,"100  ","1006111","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(11ｶｲ)","東京都","千代田区","永田町山王パークタワー（１１階）",0,0,0,0,0,0
13101,"100  ","1006112","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(12ｶｲ)","東京都","千代田区","永田町山王パークタワー（１２階）",0,0,0,0,0,0
13101,"100  ","1006113","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(13ｶｲ)","東京都","千代田区","永田町山王パークタワー（１３階）",0,0,0,0,0,0
13101,"100  ","1006114","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(14ｶｲ)","東京都","千代田区","永田町山王パークタワー（１４階）",0,0,0,0,0,0
13101,"100  ","1006115","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(15ｶｲ)","東京都","千代田区","永田町山王パークタワー（１５階）",0,0,0,0,0,0
13101,"100  ","1006116","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(16ｶｲ)","東京都","千代田区","永田町山王パークタワー（１６階）",0,0,0,0,0,0
13101,"100  ","1006117","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(17ｶｲ)","東京都","千代田区","永田町山王パークタワー（１７階）",0,0,0,0,0,0
13101,"100  ","1006118","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(18ｶｲ)","東京都","千代田区","永田町山王パークタワー（１８階）",0,0,0,0,0,0
13101,"100  ","1006119","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(19ｶｲ)","東京都","千代田区","永田町山王パークタワー（１９階）",0,0,0,0,0,0
13101,"100  ","1006120","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(20ｶｲ)","東京都","千代田区","永田町山王パークタワー（２０階）",0,0,0,0,0,0
13101,"100  ","1006121","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(21ｶｲ)","東京都","千代田区","永田町山王パークタワー（２１階）",0,0,0,0,0,0
13101,"100  ","1006122","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(22ｶｲ)","東京都","千代田区","永田町山王パークタワー（２２階）",0,0,0,0,0,0
